Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
Network,Other,Other,,81fb226e-0aa4-45a6-8dfc-ffb2ca46c5e0,"Language: en; Ambiguous title, requires manual review"
Boosters,Other,Other,,8b09c06a-137d-4d9c-b0e6-d8845a4791e2,"Language: af; Ambiguous title, requires manual review"
Boxers Size,Size,Size,,group_497,Language: de
VARIETY,Other,Other,,group_638,"Language: de; Ambiguous title, requires manual review"
Variety Pack Options,Quantity,Quantity,,de6f7434-e5a8-43db-b472-1a79f2646824,Language: en
Cupholders,Other,Other,,4aee6ee4-f460-4592-8c8b-875c2c6562a7,"Language: en; Ambiguous title, requires manual review"
Essentials Sweater (Size),Size,Size,,group_639,Language: de
Chain Metal,Material,Material,,d3b98675-91db-4837-9234-c5dd76603e3d,Language: en
Makeup color/shade,Other,Other,Color,16641f0c-08d1-46d7-b3dc-1c224925b51f,"Language: en; Ambiguous title, requires manual review"
Size (ft x ft),Size,Size,,group_431,Language: de
Vehicle/Thread,Other,Other,,df9df081-eb3f-4bbb-a4eb-1f88915765c1,"Language: en; Ambiguous title, requires manual review"
Hybrid Model,Other,Other,,b93bfe30-702e-4167-8e2f-2043367e2566,"Language: cy; Ambiguous title, requires manual review"
Dildo Color,Color,Color,,8f8128e0-8418-488a-b931-e61db3e83647,Language: pt
Anklet Length,Size,Size,,9952cfc3-26a1-415e-9aab-786064a9dd0f,Language: no
Essentials Joggers (Size),Size,Size,,group_556,Language: de
Verion,Style,Style,,1ce8f5cc-88c2-4394-96a7-143d353c5f21,Language: de
Installation Method,Other,Other,,d62ec999-964d-4ff8-8284-ee4407e6a731,"Language: en; Ambiguous title, requires manual review"
Guardrails,Other,Other,,34cdf702-2507-4e11-b4d2-6e88c2438f74,"Language: ca; Ambiguous title, requires manual review"
Strength/Color,Other,Other,Color,c50ec93b-1530-4790-a27e-787e17cdcece,"Language: en; Ambiguous title, requires manual review"
Strength/Diameter/Length,Other,Other,,795da6ae-2416-41cd-bd35-da10b575c5d7,"Language: de; Ambiguous title, requires manual review"
Dimensions:,Other,Other,,9145a494-95f8-47a0-ba43-bf063ad90bb6,"Language: fr; Ambiguous title, requires manual review"
HYDRATE (Flavor),Scent,Scent,,group_640,Language: da
Pitching Machine,Other,Other,,c69cdbdd-ba3f-4a1f-9de8-2ea2a601cc55,"Language: de; Ambiguous title, requires manual review"
Manufacturer model,Other,Other,,group_403,"Language: ca; Ambiguous title, requires manual review"
Knurling ,Other,Other,,group_641,"Language: tl; Ambiguous title, requires manual review"
Bottle Count,Quantity,Quantity,,18e5123a-c464-4fa6-bb9a-3207d0eeb75a,Language: en
Piping Colour,Color,Color,,3345656b-6ffb-4025-8d37-56c243819510,Language: tl
Drilling,Other,Other,,7b529f3b-5b59-4538-9a62-295360668c9d,"Language: no; Ambiguous title, requires manual review"
Active,Other,Other,,38ab675b-c8be-4569-b895-5cbe1992deab,"Language: en; Ambiguous title, requires manual review"
Necklace Finish,Other,Other,,ee0269ea-6ca9-460f-a798-f8913e2fce0a,"Language: en; Ambiguous title, requires manual review"
Necklace,Other,Other,,group_311,"Language: cs; Ambiguous title, requires manual review"
Frame color,Color,Color,,group_642,Language: it
Antal,Quantity,Quantity,,240348d8-4a48-4f95-a6a8-44ca4ebe6077,Language: tl
Size (HxL) -Included Stake,Size,Size,,group_413,Language: en
Add Rack Support Arms?,Other,Other,,2a40dba2-3f0f-49f9-90de-7fc7bd7e098e,"Language: sv; Ambiguous title, requires manual review"
Book Options,Other,Other,,2370e116-d1e6-424c-9533-912e9a456602,"Language: en; Ambiguous title, requires manual review"
Vitoria Premium Match Futsal Ball (Color),Color,Color,,group_643,Language: it
Vitoria Premium Match Futsal Ball (Size),Size,Size,,group_643,Language: de
Add a Milk Cooler (1-Step Only),Other,Other,,b7687b1a-8edd-4561-af10-19c07592d061,"Language: en; Ambiguous title, requires manual review"
Antenna Type,Style,Style,,group_644,Language: no
Stroke Length,Size,Size,,group_645,Language: no
Amber & Emerald,Other,Other,,bb40d2a9-fae0-47da-9bfe-2863575a96bd,"Language: da; Ambiguous title, requires manual review"
Size H x W,Size,Size,,group_354,Language: de
Volt,Other,Other,,1a68f384-35d3-424f-a0e3-079d157d2221,"Language: et; Ambiguous title, requires manual review"
Brocade Chanderi Maxi Skirt (Size),Size,Size,,7fd98fe7-59b8-43ca-8210-4ce01b096073,Language: de
Curl Bar,Other,Other,,group_646,"Language: tr; Ambiguous title, requires manual review"
choice of cleanser,Other,Other,,b56338fa-7111-4941-b11b-7765506bc17c,"Language: en; Ambiguous title, requires manual review"
HyperX QuadCast S - USB Microphone - RGB Lighting (Color),Size,Size,Color,135e5357-fc08-4a78-938e-09af641ff3ac,Language: en
Current,Other,Other,,58c9b51d-a208-42fc-9674-fa97eb15af19,"Language: ca; Ambiguous title, requires manual review"
Battery Type,Style,Style,,group_103,Language: en
Navy Essentials Poly Joggers (Size),Size,Size,,group_647,Language: de
Navy Essentials Poly Hoodie (Size),Size,Size,,group_648,Language: de
Lace Frontal Size,Size,Size,,group_649,Language: it
Marty | Classic Bottoms (Size),Size,Size,,30a9f69b-8876-4c29-9266-a66669377ea8,Language: en
Student Fee,Other,Other,,c8ba0c7e-6be9-4edc-aea1-deff5267d487,"Language: de; Ambiguous title, requires manual review"
Hello Night,Other,Other,,15a2f5d6-61cb-481b-96cc-bbddbc973c51,"Language: en; Ambiguous title, requires manual review"
Wagon Model:,Other,Other,,6a3d8a9f-5a19-416c-a973-be40d07b9067,"Language: it; Ambiguous title, requires manual review"
Metal Color:,Color,Color,,group_229,Language: es
Glass Style,Style,Style,,d74efe72-2867-419d-b132-73fd098aa9d6,Language: en
Wallet Type,Style,Style,,13bae72d-4076-424b-a698-4468872937f2,Language: no
Chip MIPS Helmet | White (Size),Size,Size,,group_650,Language: en
Wanderlust,Other,Other,,e6ccb903-f2ec-48c8-8101-6c3d523c9608,"Language: de; Ambiguous title, requires manual review"
Grey Essentials Poly Track Top (Size),Size,Size,,group_651,Language: en
Warehouse,Other,Other,,da1c6c18-23e8-42e5-b801-cdeb6d49f2bb,"Language: en; Ambiguous title, requires manual review"
Warmth,Other,Other,,11e99451-10c7-477a-a3bf-0d5c3538bcb1,"Language: en; Ambiguous title, requires manual review"
Club Selection,Other,Other,,42eb6033-8c09-4b31-844d-d4ed7405a2f8,"Language: en; Ambiguous title, requires manual review"
Axle Size,Size,Size,,51f1fc8a-842e-481e-841c-31763d6b212d,Language: de
Dock Size,Size,Size,,c761622f-d2ac-4e9a-bb4b-a898166c0515,Language: de
Glass Size,Size,Size,,group_442,Language: de
Dog,Other,Other,,group_372,"Language: da; Ambiguous title, requires manual review"
MASK SET,Other,Other,,group_163,"Language: sw; Ambiguous title, requires manual review"
Mask Set Options,Other,Other,,group_163,"Language: no; Ambiguous title, requires manual review"
Roof Material,Material,Material,,c78aa864-1661-47d8-bb12-449c97c37877,Language: en
Zircon,Other,Other,,95937c48-3184-4459-9330-8815cfa28373,"Language: it; Ambiguous title, requires manual review"
Pin Configuration,Other,Other,,3eb9ee6a-3471-431d-bf7f-7c287a063028,"Language: it; Ambiguous title, requires manual review"
Quantity & Type,Style,Style,,group_58,Language: en
Mast Color,Color,Color,,d059d3ea-9daa-423c-9972-7c00ed89e66d,Language: en
Mirror Options,Other,Other,,6279cf54-8cfa-4f24-a9be-4a96268bf6f3,"Language: en; Ambiguous title, requires manual review"
BARREL TYPE - ORANGE,Style,Style,,0a488dc2-6674-41ce-b113-994724890c67,Language: en
Style & Package,Style,Style,,group_5,Language: pl
Shipping Dates,Other,Other,,4cacaea4-4b92-41da-8118-369e8a527ca1,"Language: tl; Ambiguous title, requires manual review"
Water Chiller Model,Other,Other,,f8f67334-a53f-41c0-8d15-b47463ebf22c,"Language: de; Ambiguous title, requires manual review"
Style & Size,Size,Size,,group_304,Language: de
Matcha bowl,Other,Other,,7d220e3c-04df-43e2-95df-69e0ef154f41,"Language: sw; Ambiguous title, requires manual review"
Blackout - Lining,Other,Other,,b1c9ed42-9dd1-4917-9eeb-7440f4332f29,"Language: en; Ambiguous title, requires manual review"
Grey Essentials Poly Joggers (Size),Size,Size,,group_647,Language: en
Waterproof Liners,Other,Other,,043d5905-7702-4594-8515-2b61eb37d86c,"Language: en; Ambiguous title, requires manual review"
Pillowcase material,Material,Material,,f39d99d1-1f96-4c32-91a7-562f90b622c3,Language: en
0,Other,Other,,ff124960-b639-4146-8cba-c2504287baa1,"Language: unknown; Ambiguous title, requires manual review"
Subscription Level,Other,Other,,08567a9a-3995-4330-9ed5-fc38e89b8d03,"Language: fr; Ambiguous title, requires manual review"
Subscriptions,Other,Other,,39fb0905-5dc0-4cf8-95d4-b484273c5dd6,"Language: fr; Ambiguous title, requires manual review"
Quantitiy,Quantity,Quantity,,009c22fe-78f2-4099-aeea-25568228f7b2,Language: tl
AirTag Anti-Theft Security Bell (Color),Color,Color,,48801618-b29f-4f08-b35c-ccba9751fa74,Language: en
ENVE Wheel Line,Other,Other,,42ca0554-7f9c-4515-99de-9c51c211c743,"Language: nl; Ambiguous title, requires manual review"
Envelopes,Other,Other,,6ede4c9b-1e6f-4b72-9d43-e92b61149b72,"Language: es; Ambiguous title, requires manual review"
WB(EVEN),Other,Other,,264c2556-5b6d-4c36-9d0f-4b9e92ed7e3c,"Language: de; Ambiguous title, requires manual review"
Foton Pearled Candle - Scented White (Scent),Color,Color,,09636e0d-3404-41ea-a58d-2696b6138b78,Language: en
Adding Air Tank,Other,Other,,955376f8-69ee-4965-b47d-1233a1211b92,"Language: id; Ambiguous title, requires manual review"
Grey Essentials Poly Hoodie (Size),Size,Size,,group_648,Language: en
Multi-Volume Attachment (Size),Size,Size,,a1e4a197-42c2-4db1-a1e2-9700c2f31393,Language: de
PICK YOUR TOUR,Other,Other,,0294c80e-0fac-4092-b8d2-1a61d2c62554,"Language: en; Ambiguous title, requires manual review"
Material and Color,Material,Material,Color,group_652,Language: en; Fuzzy match: material/color (score: 88)
Pick Your Scent,Scent,Scent,,7c7e15de-f45b-4b41-97b4-bfda4d4bc8df,Language: en
For Pupfluencers,Other,Other,,bb530ed3-7b42-40c3-9499-de0b7fa599e2,"Language: en; Ambiguous title, requires manual review"
Multipack,Other,Other,,group_653,"Language: ro; Ambiguous title, requires manual review"
Engraved,Other,Other,,8607256d-f5bf-460a-b91d-8b0d692fb023,"Language: no; Ambiguous title, requires manual review"
Blue White Fade T-Shirt (Size),Size,Size,,group_604,Language: de
PICK YOUR FLAVOR,Scent,Scent,,group_654,Language: en
Butt Stock Color,Color,Color,,group_655,Language: sv
Bay Ribbed | Bottoms - All Styles (Size),Size,Size,,group_656,Language: en
Bay Ribbed | Bottoms - All Styles (Style),Style,Style,,group_656,Language: en
Rim Size,Size,Size,,group_657,Language: de
Enclosure Size,Size,Size,,6a0ecbc8-a64c-4cd0-ba9f-ab18a2f06b1f,Language: es
Enamel Placement,Other,Other,,6a6622a1-56c1-46fc-a52d-5e4caae55c86,"Language: es; Ambiguous title, requires manual review"
Form,Other,Other,,group_658,"Language: pt; Ambiguous title, requires manual review"
Roll 3,Other,Other,,group_659,"Language: it; Ambiguous title, requires manual review"
Pick Your Color,Color,Color,,3896c72f-a844-49c7-b279-6e27ceed4f08,Language: en
Accessories Size,Size,Size,,group_660,Language: en
-,Other,Other,,df13b95a-7da8-4f48-a60a-0529e93505ff,"Language: unknown; Ambiguous title, requires manual review"
Brocade Pant (Bottom),Other,Other,,group_661,"Language: pt; Ambiguous title, requires manual review"
Size - Pink,Size,Size,,a384f7d3-27a1-4330-8737-942e63aa2a14,Language: de
Black Essentials Poly Joggers (Size),Size,Size,,group_647,Language: de
Roll 2,Other,Other,,group_659,"Language: it; Ambiguous title, requires manual review"
Black Essentials Poly Hoodie (Size),Size,Size,,group_648,Language: de
Latch Style,Style,Style,,046f457e-1482-499e-acec-bdd72ed95cab,Language: en
Caseback,Other,Other,,group_662,"Language: id; Ambiguous title, requires manual review"
Latch Type,Style,Style,,0c0e4e56-cd3a-4e13-970e-10365c62be36,Language: en
Material Type,Material,Material,,4db97e01-31bc-4231-b6d7-16187d9a576e,Language: en
Blue Tournament T-Shirts (Size),Size,Size,,929254b1-a961-4ef6-a367-748f003a279a,Language: en
WHEY-PRO Flavor,Scent,Scent,,6d0d2fda-bc7a-429d-8647-9f3b6d87b065,Language: hr
Rim Model,Other,Other,,group_657,"Language: de; Ambiguous title, requires manual review"
Door Option,Other,Other,Color,5ef76155-d87c-4c4f-9671-023f2f626f57,Language: nl; Fuzzy match: color option (score: 87)
Sundry Flutter Short in Burnt Red (Size),Size,Size,,b82da735-b9a5-415a-b2b1-6acba909ba34,Language: de
Ships From|Length,Other,Other,,eb5fdbbf-d261-484e-b0c6-160395bd3794,"Language: en; Ambiguous title, requires manual review"
Which Option,Other,Other,,group_663,"Language: en; Ambiguous title, requires manual review"
Grey,Size,Size,,02be7258-774f-4431-92e1-de1b1b613686,Language: en
Mattress Firmness,Other,Other,,e3413b9d-defc-43db-8ca4-849b136985b4,"Language: sv; Ambiguous title, requires manual review"
Choose Your Type,Other,Other,,be063028-0086-41e1-aa6c-ab81dc9481c1,Language: en
Bond to Modem Connection,Other,Other,,eca5ecd5-f17a-4271-aa0e-81b86d2647c7,"Language: en; Ambiguous title, requires manual review"
Door Size,Size,Size,,f04a3af3-8165-4ed5-a7ee-55b10e37e7a2,Language: nl
Cutlery Color,Color,Color,,0c6f832a-b895-47dd-a74e-90f094c1bba9,Language: en
1 lb,Other,Other,,group_664,"Language: so; Ambiguous title, requires manual review"
Roll 1,Other,Other,,group_659,"Language: it; Ambiguous title, requires manual review"
Footbed Width,Size,Size,,4133a5a3-bff5-4fa2-83e4-62bd7dcca790,Language: en
ID,Other,Other,,700972b8-ba36-4881-b567-165638ec657b,"Language: id; Ambiguous title, requires manual review"
Max Model,Other,Other,,8d837e44-b3a1-44fe-bf5f-6c05bcc1105e,"Language: ca; Ambiguous title, requires manual review"
Chair Model,Other,Other,,b38a5fcb-1243-47df-894b-9085528cf704,"Language: cy; Ambiguous title, requires manual review"
Adaptator & Buckle,Hardware,Hardware,,38c34bbc-28fd-46b4-9d22-5e18e13da75b,Language: ro
Metallic Embroidered Pant (Size),Size,Size,,group_573,Language: en
Phone Model,Other,Other,,group_665,"Language: de; Ambiguous title, requires manual review"
4x2x2 Bearded Dragon Enclosure - The Zen Habitat 3.0 (Color),Color,Color,,group_666,Language: en
Apex Match Soccer Ball (Color),Color,Color,,group_667,Language: en
Case Count,Quantity,Quantity,,8c5708ce-3af1-44b5-aeb3-9d4330769296,Language: en
Black Cowl Pants (Size),Size,Size,,1b671305-8569-4ba7-baa2-855cb1d3674e,Language: en
Apex Match Soccer Ball (Size),Size,Size,,group_667,Language: en
Phone,Other,Other,,group_665,"Language: vi; Ambiguous title, requires manual review"
Groundsheet Size,Size,Size,,group_668,Language: nl
Edging Strip,Other,Other,,eed00ca7-065e-43d0-b51e-8d81b2c1a029,"Language: tl; Ambiguous title, requires manual review"
Select Your Box Type,Style,Style,,760f570b-f35d-4ae8-86aa-4cd5a39fe21f,Language: en
Meal Replacement 1,Other,Other,,group_375,"Language: ro; Ambiguous title, requires manual review"
Meal Replacement 2,Other,Other,,group_375,"Language: ro; Ambiguous title, requires manual review"
L-Carnitine,Other,Other,,348ceb20-923d-45d9-9662-db99de21436a,"Language: it; Ambiguous title, requires manual review"
Widh,Size,Size,,b9aecdce-22da-4444-bce8-d9169909c1db,Language: so
EMF Protection Foam Upgrade,Other,Other,,group_669,"Language: en; Ambiguous title, requires manual review"
Select Your Second Lipstick Shade,Color,Color,,group_86,Language: en
CHARMS,Other,Other,,group_263,"Language: en; Ambiguous title, requires manual review"
Purchase Option,Other,Other,,group_168,"Language: en; Ambiguous title, requires manual review"
Dropper Post Service Part,Other,Other,,e7debe67-3884-45b2-8ab6-78e59268cf6c,"Language: en; Ambiguous title, requires manual review"
Morganite,Other,Other,,6c591803-c245-4c7b-8045-48161b5e77f1,"Language: ro; Ambiguous title, requires manual review"
Lead Grade,Other,Other,,6fc34908-6fee-4394-8d66-c4e13e738daf,"Language: es; Ambiguous title, requires manual review"
Moon Size,Size,Size,,04f86f3c-35e9-40eb-ba2b-f732bd1dddff,Language: de
Sizesnon-adjustable,Other,Other,Size,group_670,"Language: sl; Ambiguous title, requires manual review"
D8 (Color),Color,Color,,group_671,Language: en
D8 Pro (Color),Color,Color,,group_671,Language: es
Gift Wrap,Other,Other,,group_672,"Language: de; Ambiguous title, requires manual review"
D8 Pro (Size),Size,Size,,group_671,Language: de
Cloud Kiss Matte Lip Mousse (Colour),Color,Color,,3f6d7d75-43b8-439a-9b64-939c6b3386d2,Language: en
D8 (Size),Size,Size,,group_671,Language: de
Peso,Other,Other,,e512b2a0-7a89-41b7-bde4-c5cec892d4d1,"Language: es; Ambiguous title, requires manual review"
Select Your Set,Other,Other,,09a6bbc0-eed8-476c-b346-24d5e8a24031,"Language: en; Ambiguous title, requires manual review"
Embroidery Color,Color,Color,,560db132-2da4-43a7-90b0-298a8704bad7,Language: en
Dress Color,Color,Color,,group_673,Language: en
iPhone Model,Other,Other,,group_166,"Language: it; Ambiguous title, requires manual review"
Added Grit,Other,Other,,c6761ba1-fb47-4a25-b635-977c0c85d65a,"Language: cy; Ambiguous title, requires manual review"
Size - Stargazer,Size,Size,,5124fe1e-8580-4bde-a771-9abfa2a52254,Language: de
Cable Chain Necklace (Chain Length),Size,Size,,7cec68d0-7cb8-4f41-acf4-6fac50f61bfb,Language: en
Leather Wrap,Material,Material,,41d9a619-eff2-401a-a31c-c898fe4b8936,Language: en
60 Quart Ice Vault Roto-Molded Cooler with Wheels (Color),Color,Color,,group_307,Language: en
Bidet Color,Color,Color,,group_489,Language: no
Right/Left,Other,Other,,14cfddb3-8282-461a-b1d4-1becc11ed1bd,"Language: en; Ambiguous title, requires manual review"
Drawer,Other,Other,,group_674,"Language: cy; Ambiguous title, requires manual review"
iPhone Type,Style,Style,,group_166,Language: en
Bag Count,Quantity,Quantity,,ad98c765-0066-4deb-8676-3c31e6a5ab7b,Language: tl
Greens Flavor,Scent,Scent,,group_675,Language: af
Pump Color,Color,Color,,group_676,Language: ro
Moisturizer,Other,Other,,group_562,"Language: ro; Ambiguous title, requires manual review"
Bracelet length,Size,Size,,group_124,Language: nl
Size-Top,Other,Other,Size,36c156f2-71ee-4224-b26a-66fd84dfa67d,"Language: de; Ambiguous title, requires manual review"
White stones type,Color,Color,,group_677,Language: en
White Tech T-Shirt (Size),Size,Size,,83f48893-767f-4bf5-88c8-c698e206bb60,Language: de
Motor Interface,Other,Other,,4e3059da-1919-4deb-8545-58b2338ab187,"Language: en; Ambiguous title, requires manual review"
